,img_coding,num_layer,num_cell,start_cell_dim,parameter_num,acc,f-1_score,roc_auc_score,time
0,"['trrp', 'gas', 'regas', 'trgas', 'mk', 'ctwav']",4,1,92,14974509,79.83333333333333,0.7924775287081115,0,92
1,"['rp', 'rerp', 'gad', 'regad', 'trgad', 'remk', 'trmk']",3,2,50,1790134,76.83333333333333,0.7610933751491028,0,104
2,"['rp', 'rerp', 'trrp', 'gas', 'regad', 'trgad', 'mk', 'trmk']",3,2,29,657974,75.66666666666667,0.7489318624421599,0,178
3,"['regas', 'trgas', 'gad', 'remk', 'ctwav']",2,3,70,1132466,75.16666666666667,0.7490710581900514,0,98
4,"['rp', 'rerp', 'trrp', 'regas', 'trgad', 'ctwav']",2,2,63,684124,74.0,0.7281594710276278,0,121
5,"['gas', 'trgas', 'gad', 'regad', 'mk', 'remk', 'trmk']",4,1,22,882320,75.83333333333333,0.7480147949832631,0,147
6,"['trrp', 'trgas', 'regad', 'trmk']",2,3,43,454855,68.66666666666667,0.6866320154347479,0,169
7,"['rp', 'rerp', 'gas', 'regas', 'gad', 'trgad', 'mk', 'remk', 'ctwav']",4,2,84,20322810,80.16666666666667,0.7967535624787611,0,121
8,"['rp', 'rerp', 'regas', 'regad', 'mk', 'ctwav']",2,3,24,143442,60.833333333333336,0.580959242899937,0,147
9,"['trrp', 'gas', 'trgas', 'gad', 'trgad', 'remk', 'trmk']",4,2,65,12565898,79.83333333333333,0.7925383813874862,0,110
10,"['trgas', 'trgad', 'mk', 'trmk']",2,3,86,1693936,76.0,0.7566581798049694,0,88
11,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'remk', 'ctwav']",4,1,45,3784606,78.83333333333333,0.7811116327710418,0,90
12,"['gas', 'regas', 'trgas', 'regad', 'trgad', 'ctwav']",4,1,38,2587926,78.66666666666667,0.7800495290535447,0,80
13,"['rp', 'rerp', 'trrp', 'gad', 'mk', 'remk', 'trmk']",3,3,79,6290640,79.33333333333333,0.7863305243960109,0,108
14,"['rp', 'rerp', 'gas', 'trmk']",3,1,58,1466517,76.83333333333333,0.759397987818805,0,67
15,"['trrp', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'ctwav']",2,2,16,52084,51.166666666666664,0.4749878428606331,0,131
16,"['rerp', 'gas', 'trgas', 'remk', 'ctwav']",4,3,69,19551216,79.66666666666667,0.791377088190522,0,146
17,"['rp', 'trrp', 'regas', 'gad', 'regad', 'trgad', 'mk', 'trmk']",3,1,25,310597,74.16666666666667,0.7320229808733084,0,114
18,"['rp', 'gas', 'regas', 'regad', 'trgad', 'remk', 'trmk']",3,3,47,2286024,76.16666666666667,0.755177975466088,0,110
19,"['rerp', 'trrp', 'trgas', 'gad', 'mk', 'ctwav']",2,2,90,1331384,77.33333333333333,0.7648968623968624,0,68
20,"['rp', 'trgad', 'mk', 'remk', 'ctwav']",2,1,77,603292,71.5,0.7033716749333702,0,84
21,"['rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trmk']",3,2,33,840352,78.0,0.775896788248619,0,158
22,"['rerp', 'regas', 'trgas', 'regad', 'mk', 'remk', 'trmk']",3,2,13,150496,64.16666666666667,0.6313102745830569,0,158
23,"['rp', 'trrp', 'gas', 'gad', 'trgad', 'ctwav']",4,3,56,12537074,79.16666666666667,0.7838049411722404,0,149
24,"['rp', 'trrp', 'regad', 'remk', 'ctwav']",2,1,52,276583,66.16666666666667,0.6574996310026759,0,85
25,"['rerp', 'gas', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'trmk']",4,3,96,36719412,80.33333333333333,0.7974418209879239,0,150
26,"['rerp', 'trrp', 'regas', 'trgas', 'trgad', 'remk', 'trmk']",2,1,75,581289,76.66666666666667,0.7620017277373804,0,84
27,"['rp', 'gas', 'gad', 'regad', 'mk', 'ctwav']",4,2,31,2981644,78.5,0.7786060135641171,0,104
28,"['rerp', 'trrp', 'gas', 'trgas', 'regad', 'trgad', 'mk', 'remk', 'ctwav']",4,3,17,1321659,78.33333333333333,0.7759803172129865,0,163
29,"['rp', 'regas', 'gad', 'trmk']",3,2,61,2728462,75.5,0.7454718063943173,0,98
30,"['rp', 'trrp', 'gas', 'regas', 'mk', 'remk', 'trmk']",3,3,83,6930753,80.5,0.7960680588039314,0,109
31,"['rerp', 'trgas', 'gad', 'regad', 'trgad', 'ctwav']",2,1,39,170090,66.66666666666667,0.6595136454009788,0,86
32,"['rp', 'rerp', 'trrp', 'trgas', 'remk', 'trmk', 'ctwav']",4,3,13,804670,78.0,0.7749100808020246,0,249
33,"['gas', 'regas', 'gad', 'regad', 'trgad', 'mk']",3,2,54,2081030,76.16666666666667,0.7525964718626922,0,89
34,"['trrp', 'regas', 'regad', 'trgad', 'remk']",3,3,76,5674087,78.0,0.776918691166186,0,107
35,"['rp', 'rerp', 'gas', 'trgas', 'gad', 'mk', 'trmk', 'ctwav']",2,1,35,143223,67.0,0.6618736392743325,0,91
36,"['trrp', 'gas', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,1,48,242160,74.0,0.7311681164446202,0,87
37,"['rp', 'rerp', 'regas', 'trgas', 'gad', 'regad']",4,3,89,32275071,79.66666666666667,0.7923006449013315,0,147
38,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgas', 'regad', 'mk', 'remk']",2,1,68,476179,72.5,0.7245982870961782,0,82
39,"['gad', 'trgad', 'trmk', 'ctwav']",4,2,27,2286106,76.5,0.7525001916715472,0,103
40,"['gas', 'regad', 'remk', 'trmk', 'ctwav']",2,1,81,664731,70.66666666666667,0.7005720630882681,0,82
41,"['rp', 'rerp', 'trrp', 'regas', 'trgas', 'gad', 'trgad', 'mk']",3,2,40,1155840,78.33333333333333,0.7786573100837133,0,96
42,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'trgad', 'remk']",3,1,19,187235,75.83333333333333,0.7513913335172926,0,115
43,"['trrp', 'gad', 'regad', 'mk', 'trmk', 'ctwav']",4,3,60,14383695,77.5,0.7651099282927928,0,146
44,"['rp', 'rerp', 'trgas', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,3,73,21855977,79.0,0.7848395297562748,0,172
45,"['trrp', 'gas', 'regas', 'gad']",3,1,32,457268,78.16666666666667,0.7780374555149759,0,113
46,"['regas', 'mk', 'remk']",3,3,54,2874816,68.0,0.6744172186291247,0,107
47,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'trmk', 'ctwav']",2,2,95,1530348,75.16666666666667,0.7441323987698628,0,70
48,"['rp', 'regas', 'trgas', 'mk', 'trmk', 'ctwav']",4,1,41,3154837,79.33333333333333,0.7881246558738817,0,71
49,"['rerp', 'trrp', 'gas', 'gad', 'regad', 'trgad', 'remk']",3,3,85,7261920,80.16666666666667,0.7979404071223293,0,107
50,"['rerp', 'regad', 'trgad', 'mk']",3,1,63,1780780,76.5,0.7580856970230146,0,66
51,"['rp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'remk', 'trmk', 'ctwav']",2,2,20,77730,53.5,0.48355311706224813,0,149
52,"['rerp', 'gas', 'regas', 'trgad', 'trmk', 'ctwav']",2,3,29,219246,67.83333333333333,0.6547071206477436,0,149
53,"['rp', 'trrp', 'trgas', 'gad', 'regad', 'mk', 'remk']",4,2,72,14943192,78.83333333333333,0.7802641247740857,0,128
54,"['rp', 'gas', 'trgas', 'regad']",2,3,93,2019202,76.66666666666667,0.7615245615287679,0,96
55,"['rerp', 'trrp', 'regas', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,1,50,4464297,78.5,0.7783799989838673,0,91
56,"['rerp', 'trrp', 'gas', 'regas', 'regad', 'mk', 'trmk', 'ctwav']",2,2,58,570460,74.5,0.7376494261672278,0,127
57,"['rp', 'trgas', 'gad', 'trgad', 'remk']",3,1,15,121160,72.83333333333333,0.7175335671787304,0,115
58,"['rp', 'trrp', 'gas', 'trgas', 'trgad', 'mk']",2,3,36,311469,70.83333333333333,0.7046545873283209,0,157
59,"['rerp', 'regas', 'gad', 'regad', 'remk', 'trmk', 'ctwav']",4,2,79,18432660,78.16666666666667,0.7729408183624618,0,114
60,"['rp', 'trrp', 'regas', 'trgas', 'regad', 'trgad', 'trmk', 'ctwav']",4,1,88,13715014,79.83333333333333,0.7897157998009727,0,80
61,"['rerp', 'gas', 'gad', 'mk', 'remk']",3,2,45,1514356,78.33333333333333,0.7786065374714923,0,98
62,"['rerp', 'trrp']",3,2,23,419208,75.83333333333333,0.7508601900871908,0,170
63,"['rp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,3,67,1090185,73.83333333333333,0.7371919021915425,0,102
64,"['rp', 'trrp', 'regas', 'regad', 'remk', 'ctwav']",3,2,32,743372,73.0,0.7216317768059255,0,173
65,"['rerp', 'gas', 'trgas', 'gad', 'trgad', 'mk', 'trmk']",4,1,73,9713207,79.16666666666667,0.7850102446498328,0,82
66,"['rerp', 'trrp', 'trgas', 'trgad', 'remk', 'trmk']",2,3,94,2028414,75.33333333333333,0.7449803715317387,0,87
67,"['rp', 'gas', 'regas', 'gad', 'regad', 'mk', 'ctwav']",3,2,53,2083676,76.66666666666667,0.762139390982247,0,95
68,"['rerp', 'trrp', 'gas', 'regas', 'trgas', 'regad', 'trgad', 'mk', 'remk', 'ctwav']",4,1,40,2872290,80.33333333333333,0.7966730359971712,0,84
69,"['rp', 'gad', 'trmk']",2,2,81,1097342,75.5,0.7458083814435498,0,68
70,"['rp', 'trrp', 'gas', 'mk', 'remk', 'trmk']",4,2,60,10391970,78.66666666666667,0.77893707287936,0,104
71,"['rerp', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'ctwav']",3,3,19,409905,75.5,0.7491327507812229,0,185
72,"['rerp', 'gas', 'regas', 'trgas', 'remk', 'ctwav']",4,2,89,23304164,80.83333333333333,0.8038092115442027,0,105
73,"['rp', 'trrp', 'gad', 'regad', 'trgad', 'mk', 'trmk']",2,3,48,546072,73.66666666666667,0.7282313497712608,0,144
74,"['rp', 'gas', 'regad', 'trgad', 'remk', 'trmk']",4,1,27,1416125,75.5,0.7496328802846728,0,86
75,"['rerp', 'trrp', 'regas', 'trgas', 'gad', 'mk', 'ctwav']",2,3,68,1076857,74.66666666666667,0.7370247461603969,0,83
76,"['rp', 'regas', 'trgad', 'mk', 'remk', 'ctwav']",3,3,55,3098386,76.16666666666667,0.7531995090318216,0,125
77,"['rerp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'trmk']",4,1,14,365162,77.83333333333333,0.7716242776308061,0,137
78,"['rerp', 'trgas', 'regad', 'mk', 'remk', 'trmk']",2,2,35,225582,59.333333333333336,0.5856776703688469,0,129
79,"['rp', 'trrp', 'gas', 'regas', 'gad', 'trgad', 'ctwav']",3,1,76,2511613,80.0,0.7929133905239818,0,68
80,"['rp', 'rerp', 'regad', 'mk', 'ctwav']",3,1,44,854221,75.33333333333333,0.749613209065014,0,129
81,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'trgad', 'remk', 'trmk']",4,2,88,22292264,80.66666666666667,0.8019562348794018,0,107
82,"['regas', 'trgas', 'trgad', 'mk', 'trmk']",2,2,66,722858,77.66666666666667,0.7706533681254708,0,115
83,"['rp', 'rerp', 'trrp', 'gas', 'gad', 'regad', 'remk', 'ctwav']",3,3,22,494470,76.16666666666667,0.7583599287099085,0,187
84,"['gas', 'trgas', 'regad', 'trgad', 'ctwav']",3,2,15,192756,69.83333333333333,0.6919622276090172,0,165
85,"['rp', 'rerp', 'trrp', 'regas', 'gad', 'mk', 'remk', 'trmk']",2,1,59,372585,75.83333333333333,0.750508214829472,0,86
86,"['rp', 'rerp', 'gas', 'regas', 'trmk']",4,3,80,25515120,79.66666666666667,0.7916503871733378,0,146
87,"['trrp', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'ctwav']",3,1,36,582387,78.83333333333333,0.7837019553722677,0,122
88,"['trrp', 'gas', 'trgas', 'mk', 'ctwav']",4,3,72,20680926,80.5,0.799735292223817,0,151
89,"['rp', 'rerp', 'regas', 'gad', 'regad', 'trgad', 'remk', 'trmk']",2,1,28,90577,54.666666666666664,0.514046104173636,0,87
90,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'regad', 'trgad', 'mk', 'trmk']",4,2,49,7238134,79.33333333333333,0.7880441728271179,0,124
91,"['trgas', 'gad', 'remk', 'ctwav']",2,1,93,862298,76.5,0.7601491943342799,0,84
92,"['rp', 'rerp', 'trrp', 'trgad', 'ctwav']",3,2,86,5225376,79.16666666666667,0.783226198951734,0,94
93,"['gas', 'regas', 'trgas', 'gad', 'regad', 'mk', 'remk', 'trmk']",4,3,42,7076439,76.66666666666667,0.756672942979938,0,146
94,"['trrp', 'regas', 'trgas', 'regad', 'trmk']",2,1,20,46895,52.166666666666664,0.49119960150037106,0,85
95,"['rp', 'rerp', 'gas', 'gad', 'trgad', 'mk', 'remk', 'ctwav']",3,3,64,4043404,80.16666666666667,0.7958405362006116,0,111
96,"['rerp', 'trrp', 'gas', 'regad', 'mk', 'trmk', 'ctwav']",3,2,78,4312640,78.83333333333333,0.7828054619224023,0,87
97,"['rp', 'regas', 'trgas', 'gad', 'trgad', 'remk']",4,3,37,5796398,79.66666666666667,0.7894663801024011,0,146
98,"['rp', 'trrp', 'gas', 'regas', 'trgas', 'trgad', 'mk']",2,1,16,33144,47.333333333333336,0.40835764599537006,0,84
99,"['rerp', 'gad', 'regad', 'remk', 'trmk', 'ctwav']",3,3,57,3321095,76.83333333333333,0.7620577848286514,0,113
100,"['rp', 'trrp', 'trgas', 'regad', 'trgad', 'trmk', 'ctwav']",4,3,66,17394243,79.66666666666667,0.7909581613428025,0,163
101,"['rerp', 'gas', 'regas', 'gad', 'mk', 'remk']",2,1,25,76675,55.666666666666664,0.516455464600958,0,92
102,"['rerp', 'trrp', 'regas']",4,2,45,6119692,79.66666666666667,0.790221530860917,0,104
103,"['rp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,1,87,784206,76.83333333333333,0.7658158337763602,0,79
104,"['rp', 'trgas', 'mk', 'trmk', 'ctwav']",3,2,21,356800,67.33333333333333,0.6630696803466111,0,165
105,"['rerp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'trgad', 'remk']",2,1,63,421228,74.33333333333333,0.7402484688318094,0,87
106,"['rerp', 'regas', 'regad', 'trgad', 'mk']",4,3,84,28122441,78.66666666666667,0.7806302764491956,0,147
107,"['rp', 'trrp', 'gas', 'trgas', 'gad', 'remk', 'trmk', 'ctwav']",3,1,42,785953,77.5,0.7699380955090337,0,109
108,"['rerp', 'gas', 'trgad', 'trmk', 'ctwav']",3,1,51,1185491,79.83333333333333,0.7911603584479813,0,69
109,"['rp', 'trrp', 'regas', 'trgas', 'gad', 'regad', 'mk', 'remk']",4,3,92,33731055,80.33333333333333,0.7979442521702583,0,153
110,"['rp', 'gas', 'regas', 'trgas', 'regad']",2,2,71,857112,73.16666666666667,0.7281657688940634,0,118
111,"['rerp', 'trrp', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",3,3,29,906816,76.0,0.7518919459677637,0,198
112,"['gas', 'regas', 'regad', 'remk', 'trmk', 'ctwav']",3,3,61,3790444,75.0,0.7425553824875007,0,120
113,"['rp', 'rerp', 'trrp', 'trgas', 'gad', 'trgad', 'mk']",4,1,17,595693,77.83333333333333,0.7758969713026787,0,145
114,"['rp', 'rerp', 'gas', 'trgas', 'trgad', 'remk']",2,2,38,249966,74.16666666666667,0.7316769313940872,0,124
115,"['trrp', 'regas', 'gad', 'regad', 'mk', 'trmk', 'ctwav']",3,1,82,2917845,75.5,0.7482193389953351,0,69
116,"['rp', 'rerp', 'regas', 'trgas', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,2,96,26523180,80.66666666666667,0.7998335416060884,0,138
117,"['trrp', 'gas', 'gad']",2,3,52,627765,76.16666666666667,0.7588033943742452,0,150
118,"['mk', 'remk']",4,1,31,1836532,70.83333333333333,0.6951923677233611,0,81
119,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'trmk', 'ctwav']",2,3,75,1354019,74.0,0.732434992573657,0,87
120,"['rp', 'rerp', 'trrp', 'regas', 'trgas', 'remk', 'trmk', 'ctwav']",3,1,33,521203,78.66666666666667,0.780698482785069,0,125
121,"['gas', 'gad', 'regad', 'trgad', 'mk']",2,2,77,1002164,73.5,0.7322275135011393,0,69
122,"['trrp', 'regad', 'trgad', 'remk']",4,2,56,9053496,78.33333333333333,0.7721206652348148,0,104
123,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'gad', 'mk', 'trmk', 'ctwav']",2,3,12,41403,35.5,0.28191763791184904,0,149
124,"['trrp', 'gas', 'regas', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",3,2,26,497868,75.66666666666667,0.7508672466318864,0,172
125,"['rp', 'rerp', 'trgas', 'gad', 'regad']",4,1,70,8690472,78.66666666666667,0.778901687107805,0,78
126,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'regad', 'mk', 'remk']",2,3,91,1953795,73.33333333333333,0.7298580880414909,0,88
127,"['regas', 'gad', 'trgad', 'trmk', 'ctwav']",3,2,47,1647204,76.16666666666667,0.7533884032490843,0,87
128,"['gas', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,3,93,2033020,75.66666666666667,0.7498393017686776,0,87
129,"['rp', 'rerp', 'trrp', 'regas', 'trgas', 'gad']",3,2,49,1787684,77.33333333333333,0.7661579711698838,0,89
130,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'mk', 'remk']",3,2,27,573878,77.33333333333333,0.76846606440926,0,164
131,"['trrp', 'gad', 'regad', 'trgad', 'trmk', 'ctwav']",4,1,71,9194874,78.66666666666667,0.7766651702656883,0,79
132,"['rp', 'rerp', 'trgas', 'regad', 'remk', 'trmk', 'ctwav']",4,2,65,12565898,79.16666666666667,0.7858647166843649,0,104
133,"['trrp', 'gas', 'regas', 'gad', 'trgad', 'mk']",3,3,21,492314,77.16666666666667,0.7648510368121914,0,189
134,"['regas', 'trgad', 'remk']",4,1,42,3148663,77.0,0.758315774762242,0,80
135,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'mk', 'trmk', 'ctwav']",2,2,86,1234718,73.5,0.7324704504623349,0,78
136,"['rp', 'rerp', 'trrp', 'trgas', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,1,22,884476,77.83333333333333,0.7717648809128483,0,159
137,"['gas', 'regas', 'gad', 'regad']",2,2,66,719624,73.0,0.7276957482852809,0,117
138,"['trrp', 'regas', 'regad', 'mk', 'remk']",4,1,87,13702078,78.83333333333333,0.781563957853566,0,79
139,"['rp', 'rerp', 'gas', 'trgas', 'gad', 'trgad', 'trmk', 'ctwav']",2,3,43,463479,73.66666666666667,0.7278572208662368,0,146
140,"['trrp', 'gas', 'remk', 'trmk', 'ctwav']",2,3,37,343626,68.66666666666667,0.6794915360106665,0,165
141,"['rp', 'rerp', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'mk']",3,1,81,2921863,79.33333333333333,0.7900527935842244,0,78
142,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgas', 'regad', 'trgad', 'remk']",3,3,59,3561075,79.0,0.7873308164330847,0,125
143,"['gad', 'mk', 'trmk', 'ctwav']",4,2,15,757636,74.16666666666667,0.7335182665590078,0,176
144,"['rerp', 'trrp', 'gas', 'regas', 'regad', 'trgad', 'trmk', 'ctwav']",2,2,68,776518,69.33333333333333,0.6870537707691453,0,116
145,"['rp', 'trgas', 'gad', 'mk', 'remk']",3,3,26,681317,72.16666666666667,0.7139452566622441,0,186
146,"['rp', 'trrp', 'gas', 'trgas']",3,1,48,1010736,75.83333333333333,0.7488093049818718,0,67
147,"['rerp', 'regas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,2,89,23317394,78.83333333333333,0.7808151024180099,0,126
148,"['rp', 'trrp', 'regas', 'trgas', 'regad', 'mk', 'trmk', 'ctwav']",4,3,76,23045787,80.33333333333333,0.7972416265141059,0,147
149,"['rerp', 'gas', 'gad', 'trgad', 'remk']",3,2,35,934746,81.33333333333333,0.8077893089994316,0,172
150,"['rerp', 'trrp', 'trgad', 'mk']",3,3,14,203412,71.5,0.7083706850586983,0,185
151,"['rp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'remk', 'trmk', 'ctwav']",2,1,55,329662,73.0,0.7210927465444225,0,81
152,"['rp', 'regas', 'trgas', 'trgad', 'trmk', 'ctwav']",4,3,53,11660994,79.33333333333333,0.7867580633248288,0,182
153,"['rerp', 'trrp', 'gas', 'gad', 'regad', 'mk', 'remk']",2,1,94,876116,77.83333333333333,0.7724700722045587,0,85
154,"['rerp', 'regad']",4,3,73,21830595,72.33333333333333,0.7117823755736096,0,147
155,"['rp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,2,32,188140,68.83333333333333,0.6740946146900001,0,131
156,"['rerp', 'gas', 'regas', 'mk', 'trmk', 'ctwav']",2,1,19,47875,50.166666666666664,0.4450094176402732,0,84
157,"['rp', 'trrp', 'trgas', 'gad', 'regad', 'trgad', 'remk']",3,2,60,2565990,77.83333333333333,0.7719556851418474,0,84
158,"['rp', 'gas', 'trgas', 'regad', 'trgad', 'mk']",3,1,82,2913827,77.83333333333333,0.773034190314006,0,67
159,"['rerp', 'trrp', 'regas', 'gad', 'remk', 'trmk', 'ctwav']",4,3,40,6420710,80.83333333333333,0.7998966687625884,0,163
160,"['rp', 'gas', 'gad']",4,3,24,2325954,77.16666666666667,0.7671225461545826,0,149
161,"['rp', 'rerp', 'regas', 'trgas', 'gad', 'trgad', 'remk', 'trmk']",2,3,70,1142756,71.66666666666667,0.7090385310370054,0,85
162,"['rp', 'rerp', 'trrp', 'regas', 'trgas', 'gad', 'remk']",3,2,37,1043140,79.66666666666667,0.7925649289949666,0,92
163,"['rp', 'rerp', 'trrp', 'trgas', 'trgad', 'mk', 'remk']",3,3,61,3793482,79.83333333333333,0.7928766192079558,0,113
164,"['rerp', 'trgas', 'regad', 'mk', 'trmk']",4,2,81,19353822,76.66666666666667,0.7596523815644828,0,104
165,"['rp', 'gas', 'regas', 'trgas', 'regad', 'mk', 'remk']",4,1,71,9198402,78.66666666666667,0.7813684335598792,0,77
166,"['rp', 'rerp', 'trrp', 'regas', 'trgad', 'remk']",3,2,45,1516610,78.16666666666667,0.7763108128778137,0,100
167,"['gas', 'regas', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,2,86,1226290,76.33333333333333,0.7562919203179832,0,69
168,"['rerp', 'trgad', 'trmk', 'ctwav']",3,1,86,3193046,78.5,0.7784770984363796,0,65
169,"['rp', 'trrp', 'trgad', 'mk', 'remk', 'trmk']",2,2,85,1217862,73.16666666666667,0.7249408847356642,0,74
170,"['rp', 'rerp', 'regas', 'trgas', 'gad', 'trgad', 'ctwav']",4,2,45,6128708,80.16666666666667,0.7957065987735661,0,110
171,"['gas', 'trgad', 'mk']",3,1,55,1365942,77.83333333333333,0.7718453033097332,0,66
172,"['rp', 'regas', 'trgad', 'remk', 'ctwav']",4,2,72,14936136,78.83333333333333,0.779579375337923,0,104
173,"['rp', 'trrp', 'regas', 'trgas', 'gad', 'trgad', 'remk', 'ctwav']",4,2,23,1689864,78.66666666666667,0.7795183053687218,0,105
174,"['regas', 'regad', 'trmk', 'ctwav']",3,1,21,221286,65.0,0.6378015689435126,0,111
175,"['trrp', 'regas', 'trgas', 'regad', 'mk', 'remk']",4,2,95,26504364,79.16666666666667,0.7869586004200354,0,106
